7.0955,-0.46923,7.2884,-0.48173,7.4839,1
7.1104,-0.49481,7.2973,-0.50015,7.3774,1
7.1253,-0.50792,7.1228,-0.50513,7.0849,1
7.1401,-0.50789,6.7861,-0.50623,6.765,1
7.155,-0.49423,6.2878,-0.49372,6.2823,1
7.1698,-0.50341,5.7132,-0.52009,5.9026,1
7.1846,-0.49975,5.0388,-0.48394,4.8787,1
7.1994,-0.40446,3.9675,-0.39971,3.9205,1
7.2143,-0.28636,2.8055,-0.287,2.8114,1
7.2292,-0.17559,1.6659,-0.17764,1.6852,1
7.244,-0.080934,0.63055,-0.08034,0.62589,0
7.2589,-0.058658,0.41735,-0.056738,0.40366,0
7.2738,-0.1385,1.4451,-0.13838,1.4438,0
7.2887,-0.20861,2.4038,-0.21439,2.4703,1
7.3037,-0.27904,3.3969,-0.28296,3.4445,1
7.3186,-0.35997,4.5521,-0.34041,4.3046,1
7.3335,-0.43607,5.6744,-0.42705,5.5569,1
7.3484,-0.50347,6.6966,-0.52182,6.9405,1
7.3634,-0.59491,8.0437,-0.60373,8.1628,1
7.3783,-0.68733,9.4007,-0.65692,8.9848,1
7.3933,-0.81569,11.233,-0.78407,10.798,1
7.4082,-0.89058,12.22,-0.93109,12.777,1
7.4231,-1.0885,14.434,-1.0553,13.992,1
7.4381,-1.323,17.148,-1.2916,16.738,1
7.453,-1.4243,18.832,-1.468,19.407,1
7.468,-1.5262,20.97,-1.5008,20.617,1
7.483,-1.5826,22.714,-1.5462,22.188,1
7.498,-1.6272,24.517,-1.6177,24.369,1
7.513,-1.708,27.144,-1.6687,26.514,1
7.5281,-1.8274,30.773,-1.6778,28.248,1
7.5432,-1.7776,31.86,-1.7364,31.117,1
7.5583,-1.8539,35.524,-1.7617,33.751,1
7.5734,-1.8424,37.913,-1.8836,38.754,1
7.5886,-1.8819,41.784,-1.9754,43.854,1
7.6037,-1.9971,48.086,-1.9408,46.723,1
7.6189,-2.1064,55.307,-2.0035,52.595,1
7.6341,-2.1428,61.742,-2.1164,60.968,1
7.6494,-2.4046,76.593,-2.3892,76.09,1
7.6646,-2.7205,96.654,-2.7645,98.2,1
7.6799,-3.5669,142.93,-3.6496,146.22,1
7.6952,-6.2802,287.94,-6.3167,289.56,1
7.7105,-32.446,1730,-29.561,1575.9,1
7.7259,-3.0326,188.49,-2.9367,182.49,1
7.7412,-1.1594,87.158,-1.1168,83.947,1
7.7566,-0.49317,49.159,-0.50308,50.144,1
7.772,-0.26415,32.96,-0.25827,32.224,1
7.7874,-0.18904,26.087,-0.18679,25.775,1
7.8028,-0.13148,20.092,-0.13097,20.013,0
7.8182,-0.093317,15.848,-0.090965,15.448,0
7.8336,-0.061353,11.53,-0.06107,11.476,0
7.849,-0.040744,8.2483,-0.041668,8.4351,0
7.8644,-0.027321,5.429,-0.026617,5.289,0
7.8799,-0.01922,2.7295,-0.018835,2.6748,0
7.8953,-0.0158,0.002749,-0.014748,0.0025659,0
7.9107,-0.013955,2.6647,-0.014621,2.7918,0
7.9262,-0.0079272,5.6169,-0.0080338,5.6921,0
7.9417,0.0044054,8.7671,0.0041952,8.3512,0
7.9571,0.022684,11.701,0.023069,11.901,0
7.9726,0.0489,15.361,0.04964,15.594,0
7.9881,0.088031,20.323,0.087304,20.156,0
8.0036,0.14712,27.127,0.14099,26,1
8.0191,0.22796,35.191,0.22262,34.369,1
8.0346,0.34654,46.175,0.34208,45.583,1
8.0501,0.54913,64.52,0.52486,61.672,1
8.0656,0.98791,104,0.97532,102.68,1
8.0811,2.2657,216.27,2.2649,216.21,1
8.0966,80.566,7027.7,66.726,5820.3,1
8.1122,3.2041,247.55,3.1916,246.56,1
8.1277,1.4881,113.63,1.5574,118.91,1
8.1432,0.81632,68.941,0.83226,70.28,1
8.1587,0.50467,47.717,0.50356,47.608,1
8.1742,0.30294,32.381,0.31111,33.251,1
8.1896,0.2018,24.601,0.20167,24.584,1
8.2051,0.12469,17.39,0.12089,16.859,0
8.2205,0.074553,11.671,0.076566,11.986,0
8.236,0.044482,7.0569,0.044514,7.0617,0
8.2514,0.027812,2.7586,0.028461,2.8229,0
8.2668,0.024247,1.4551,0.023661,1.4199,0
8.2822,0.01662,5.7715,0.016226,5.6343,0
8.2976,-0.003914,10.449,-0.0040136,10.722,0
8.313,-0.040049,15.646,-0.040006,15.631,0
8.3284,-0.099884,22.604,-0.10086,22.827,0
8.3437,-0.18556,30.225,-0.18829,30.672,1
